Categoria,Fundo,Fundo_norm,Data Inicio,Cota (R$),Variacao Dia (%),Acum. Mes (%),Acum. Ano (%),Acum. 12M (%),PL (milhoes R$),Perfil,Perfis,URL,Match Asset,Tipo Match Asset,CNPJ,Código SIICO,Código SIICO Num,Código SIART,Oferta SIART,Risco,Benchmark,Classificação CVM,Estratégia,Tributação,Taxa Adm Cliente (%),Taxa Adm Máxima (%),Aplicação Inicial (R$),Aplicação Adicional Mínima (R$),Saldo Mínimo (R$),Resgate Mínimo (R$),Conversão Aplicação,Conversão Resgate,Pagamento Resgate,Horário Limite,Aberto Captação,ASG,Movimentação Automática,Adiantamento Resgate,Público Alvo Asset,Segmento Asset,Link Página Fundo,Link Lâmina,Link Regulamento,Link Termo Adesão,Link Fato Relevante,Link Info Complementar,Link Sumário,Observação Asset,Data Cota Asset,Código MN,Nome Asset,Razão Social,Pesquisa Index Asset,Classificação Investidor,Horário Resgate,Lançamento,Carência,% Adiantamento Resgate,Adiant. Manual/Automático,Destino,Oferta IBC,Link Due Diligence,Link Raio X,Link Boletim Comercial,Data Início Asset
MULTIMERCADO,CAIXA FIF INDEXA EURO MM LONGO PRAZO RESP LTDA,CAIXA FIF INDEXA EURO MM LONGO PRAZO RESP LTDA,01/04/2024,"1,14402900","0,394","3,19","-5,11","-3,09","3,152",RPPS,RPPS,https://www.caixa.gov.br/fundos-investimento/multimercado/fi-euro-multimercado-longo-prazo/Paginas/default.aspx,Sim,nome_aproximado_0.67,03737188000143,0082,82,"PF, PJ, GOV","PF, PJ, GOV",Moderado,70% CDI + 30% IBOV,Multimercado,Multimercado,LONGO PRAZO,1.0,1.0,0.01,0.01,0.01,0.01,D+0 (du),D+1 (du),D+03 (du),16:00,Sim,Não,Não,Sim,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",http://www.caixa.gov.br/fundos-investimento/multimercado/fi-multimercado-rv30-longo-prazo,,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_0082.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_0082.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_0082.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_0082.pdf,,"A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo. Este Fundo está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).",2026-08-17T00:00:00Z,FI657,CAIXA FIF RV 30 MM LONGO PRAZO RESP LTDA,CAIXA RV 30 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,CAIXA FIF RV 30 MM LONGO PRAZO RESP LTDA 0082 03737188000143 03.737.188/0001-43,GERAL,16h00,Não,Não,100.0,AUTOMATICO,"PF, PJ PRIV, PJ PUB","FX, GC, GR, GV, INST, PJ Atacado, PJ Varejo, RPPS",https://www.caixa.gov.br/Downloads/aplicacao-financeira-qdd/QDD_0082.pdf,https://web.microsoftstream.com/video/86aa0100-d5af-4db2-9f67-441255924e4e?channelId=772517ff-88ae-4298-88f2-3ed5a5893c3e,,2000-06-20T00:00:00Z
MULTIMERCADO,CAIXA FIF INDEXA BOLSA AMERICANA MM LP RESP LTDA,CAIXA FIF INDEXA BOLSA AMERICANA MM LP RESP LTDA,16/10/2018,"3,95664500","-0,660","3,14","17,62","29,97","2.458,316",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/multimercado/fi-bolsa-americana-multimercado-lp,Sim,nome_aproximado_0.83,30036235000102,6999,6999,"PF, PJ, GOV","PF, PJ, GOV",Moderado,CDI,Multimercado,Multimercado,LONGO PRAZO,0.8,,0.01,0.01,0.01,0.01,D+0 (du),D+0 (du),D+01 (du),16:00,Sim,Não,Não,Sim,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",http://www.caixa.gov.br/fundos-investimento/multimercado/fi-bolsa-americana-multimercado-lp/Paginas/default.aspx,,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6999.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6999.pdf,,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6999.pdf,,,2026-08-17T00:00:00Z,FI657,CAIXA FIF INDEXA BOLSA AMERICANA MULTIMERCADO LP RESP LTDA,CAIXA INDEXA BOLSA AMERICANA FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,CAIXA FIF INDEXA BOLSA AMERICANA MULTIMERCADO LP RESP LTDA 6999 30036235000102 30.036.235/0001-02,GERAL,16h00,Não,Não,100.0,AUTOMATICO,"PF, PJ PRIV, PJ PUB","FX, GC, GOV, GR, GV, INST, PJ Atacado, PJ Varejo, RPPS",https://www.caixa.gov.br/Downloads/aplicacao-financeira-qdd/QDD_6999.pdf,https://web.microsoftstream.com/video/7ad96d1d-faee-497b-9eb5-c3093ebf417d?channelId=772517ff-88ae-4298-88f2-3ed5a5893c3e,,2018-10-16T00:00:00Z
MULTIMERCADO,CAIXA FIC FIF BRASIL ESTRATÉGIA LIVRE MM LP RESP LTDA (1),CAIXA FIC FIF BRASIL ESTRATEGIA LIVRE MM LP RESP LTDA (1),21/10/2019,-,-,-,-,-,-,RPPS,RPPS,https://www.caixa.gov.br/fundos-investimento/multimercado/estrategia-livre-mm-lp/Paginas/default.aspx,Sim,nome_aproximado_0.83,34660276000118,6439,6439,GOV,GOV,Moderado,CDI,Multimercado,Multimercado,LONGO PRAZO,1.5,,0.01,0.01,0.01,0.01,D+1 (du),D+13 (du),D+15 (du),14:30,Sim,Não,Não,Não,"[""GOV"", ""RPPS""]","[""GOV"", ""RPPS""]",https://www.caixa.gov.br/fundos-investimento/rpps/brasil-estrategia-livre-mm-lp,,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6439.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6439.pdf,,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6439.pdf,,,2026-08-17T00:00:00Z,FI657,CAIXA BRASIL ESTRATEGIA LIVRE FIC FIF MM LONGO PRAZO - RESP LTDA,CAIXA BRASIL ESTRATÉGIA LIVRE FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESPONSABILIDADE,CAIXA BRASIL ESTRATEGIA LIVRE FIC FIF MM LONGO PRAZO - RESP LTDA 6439 34660276000118 34.660.276/0001-18,GERAL,14h30,Não,Não,,NÃO SE APLICA,PJ PUB,RPPS,https://www.caixa.gov.br/Downloads/aplicacao-financeira-qdd/QDD_6439.pdf,,,2019-10-23T00:00:00Z
MULTIMERCADO,CAIXA FIF MULTIMERCADO RV 30 LP RESP LTDA,CAIXA FIF MULTIMERCADO RV 30 LP RESP LTDA,20/06/2000,"12,69095100","-0,028","-1,37","6,91","15,73","321,955",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/multimercado/fi-multimercado-rv30-longo-prazo,Não,sem_match,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MULTIMERCADO,CAIXA FIC FIF ALOCAÇÃO MACRO MM LONGO PRAZO RESP LTDA,CAIXA FIC FIF ALOCACAO MACRO MM LONGO PRAZO RESP LTDA,01/02/2007,"5,74710300","-0,022","0,21","7,86","13,78","899,883",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/multimercado/fic-alocacao-macro-multimercado-longo-prazo/,Sim,nome_aproximado_0.67,03737188000143,0082,82,"PF, PJ, GOV","PF, PJ, GOV",Moderado,70% CDI + 30% IBOV,Multimercado,Multimercado,LONGO PRAZO,1.0,1.0,0.01,0.01,0.01,0.01,D+0 (du),D+1 (du),D+03 (du),16:00,Sim,Não,Não,Sim,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",http://www.caixa.gov.br/fundos-investimento/multimercado/fi-multimercado-rv30-longo-prazo,,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_0082.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_0082.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_0082.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_0082.pdf,,"A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo. Este Fundo está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).",2026-08-17T00:00:00Z,FI657,CAIXA FIF RV 30 MM LONGO PRAZO RESP LTDA,CAIXA RV 30 FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,CAIXA FIF RV 30 MM LONGO PRAZO RESP LTDA 0082 03737188000143 03.737.188/0001-43,GERAL,16h00,Não,Não,100.0,AUTOMATICO,"PF, PJ PRIV, PJ PUB","FX, GC, GR, GV, INST, PJ Atacado, PJ Varejo, RPPS",https://www.caixa.gov.br/Downloads/aplicacao-financeira-qdd/QDD_0082.pdf,https://web.microsoftstream.com/video/86aa0100-d5af-4db2-9f67-441255924e4e?channelId=772517ff-88ae-4298-88f2-3ed5a5893c3e,,2000-06-20T00:00:00Z
MULTIMERCADO,CAIXA FIC FIF JUROS E MOEDAS MM LP RESP LTDA,CAIXA FIC FIF JUROS E MOEDAS MM LP RESP LTDA,28/06/2012,"3,73713200","0,042","0,53","7,44","12,70","719,940",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/multimercado/fi-juros-moedas-multimercado-longo-prazo,Sim,nome_exato,14120520000142,5582,5582,"PF, PJ, GOV","PF, PJ, GOV",Moderado,CDI,Multimercado,Multimercado,LONGO PRAZO,0.7,0.7,1000.0,100.0,100.0,100.0,D+0 (du),D+0 (du),D+00 (du),17:00,Sim,Não,Não,Sim,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",http://www.caixa.gov.br/fundos-investimento/multimercado/fi-juros-moedas-multimercado-longo-prazo,,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5582.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5582.pdf,,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5582.pdf,,,2026-08-17T00:00:00Z,FI657,CAIXA FIC FIF JUROS E MOEDAS MM LP - RESP LTDA,CAIXA JUROS E MOEDAS FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,CAIXA FIC FIF JUROS E MOEDAS MM LP - RESP LTDA 5582 14120520000142 14.120.520/0001-42,GERAL,17h00,Não,Não,85.0,AUTOMATICO,"PF, PJ PRIV, PJ PUB","FX, GC, GOV, GR, GV, INST, PJ Atacado, PJ Varejo, RPPS",https://www.caixa.gov.br/Downloads/aplicacao-financeira-qdd/QDD_5582.pdf,,,2012-06-28T00:00:00Z
MULTIMERCADO,CAIXA FIC FIM CAPITAL PROTEGIDO CICLICO II LP - RL (1),CAIXA FIC FIM CAPITAL PROTEGIDO CICLICO II LP - RL (1),18/07/2022,-,-,-,-,-,-,RPPS,RPPS,https://www.caixa.gov.br/fundos-investimento/multimercado/caixa-fic-fim-cap-protegido-ciclico-ii,Sim,nome_exato,45443651000194,6623,6623,"PF, PJ, GOV","PF, PJ, GOV",Conservador,NÃO SE APLICA,Multimercado,Capital Protegido,LONGO PRAZO,0.9,0.9,5000.0,500.0,4000.0,500.0,D+0 (du),D+0 (du),D+02 (du),16:00,Não,Não,Não,Sim,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",https://www.caixa.gov.br/fundos-investimento/multimercado/caixa-fic-fim-cap-protegido-ciclico-ii,,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6623.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6623.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_6623.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6623.pdf,,"Fundo com prazo de carência para aplicação e resgate, conforme Regulamento. Durante a carência, não é permitida a realização de aplicações ou resgates.

Fechado para Aplicações e Resgates a partir de 26/08/2024 
-------
Início da Operação Estruturada - 27/08/2024

Fim da Operação Estruturada - 01/07/2026",2026-08-17T00:00:00Z,FI657,CAIXA FIF FIC FIM CAPITAL PROTEGIDO CICLICO II LP - RESP LTDA,CAIXA CAPITAL PROTEGIDO CICLICO II FIC DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESPONSABILIDADE LIMITADA,CAIXA FIF FIC FIM CAPITAL PROTEGIDO CICLICO II LP - RESP LTDA 6623 45443651000194 45.443.651/0001-94,GERAL,16h00,Não,Não,100.0,AUTOMATICO,"PF, PJ PRIV, PJ PUB","FX, GC, GOV, GR, GV, INST, PJ Atacado, PJ Varejo, RPPS",http://www.caixa.gov.br/Downloads/aplicacao-financeira-qdd/QDD_6623.pdf,,,2022-07-18T00:00:00Z
MULTIMERCADO,CAIXA CAPITAL PROTEGIDO CÍCLICO III FIC FIF MM LP - RESP LTDA (1),CAIXA CAPITAL PROTEGIDO CICLICO III FIC FIF MM LP - RESP LTDA (1),10/01/2022,-,-,-,-,-,-,RPPS,RPPS,https://www.caixa.gov.br/fundos-investimento/multimercado/fic-capital-protegido-ciclico-iii-multimercado-lp/Paginas/default.aspx,Sim,nome_aproximado_0.86,44683343000173,6608,6608,"PF, PJ, GOV","PF, PJ, GOV",Conservador,NÃO SE APLICA,Multimercado,Capital Protegido,LONGO PRAZO,0.9,0.9,5000.0,500.0,4000.0,500.0,D+0 (du),D+0 (du),D+02 (du),16:00,Não,Não,Não,Sim,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",https://www.caixa.gov.br/fundos-investimento/multimercado/FIC-Capital-Protegido-Bolsa-de-Valores-IV-Multimercado,,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6608.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6608.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_6608.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6608.pdf,,"Fundo com prazo de carência para aplicação e resgate, conforme Regulamento. Durante a carência, não é permitida a realização de aplicações ou resgates.                                                                  Período de Captação 02/03/2026 à 24/04/2026
Início da Operação Estruturada: 27/04/2026
Fim da Operação Estruturada: 03/07/2028",2026-08-17T00:00:00Z,FI657,CAIXA CAPITAL PROTEGIDO CICLICO III FIC FIF MM - RESP LTDA,CAIXA CAPITAL PROTEGIDO CÍCLICO III FIC DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESP LIMITADA,CAIXA CAPITAL PROTEGIDO CICLICO III FIC FIF MM - RESP LTDA 6608 44683343000173 44.683.343/0001-73,GERAL,16h00,Não,Sim,100.0,AUTOMATICO,"PF, PJ PRIV, PJ PUB","FX, GC, GOV, GR, GV, INST, PJ Atacado, PJ Varejo, RPPS",http://www.caixa.gov.br/Downloads/aplicacao-financeira-qdd/QDD_6608.pdf,,,2022-01-10T00:00:00Z
MULTIMERCADO,CAIXA FIC FIF CAPITAL PROTEGIDO CESTA AGRO MM (1),CAIXA FIC FIF CAPITAL PROTEGIDO CESTA AGRO MM (1),04/07/2022,-,-,-,-,-,-,RPPS,RPPS,https://www.caixa.gov.br/fundos-investimento/multimercado/caixa_fic_fim_cap_protegido_cesta_agro/Paginas/default.aspx,Sim,nome_aproximado_1.00,42229068000197,6621,6621,"PF, PJ, GOV","PF, PJ, GOV",Conservador,OUTROS,Multimercado,Capital Protegido,LONGO PRAZO,0.9,0.9,5000.0,500.0,4000.0,500.0,D+0 (du),D+0 (du),D+02 (du),16:00,Não,Não,Não,Sim,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",https://www.caixa.gov.br/fundos-investimento/multimercado/caixa_fic_fim_cap_protegido_cesta_agro,,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6621.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6621.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_6621.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6621.pdf,,"Fundo com prazo de carência para aplicação e resgate, conforme Regulamento. Durante a carência, não é permitida a realização de aplicações ou resgates.

Nova Operação Estruturada:

Dia 07/10/2024 -> Reabertura para Resgates e Aplicações do fundo;

Dia 25/10/2024 -> Fechamento para Aplicações e Resgates

Dia 29/10/2024 -> Início da nova operação estruturada de Cesta Agro.",2026-08-17T00:00:00Z,FI657,CAIXA FIC FIF CAPITAL PROTEGIDO CESTA AGRO MM LP - RESP LTDA,CAIXA CAPITAL PROTEGIDO CESTA AGRO FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESPONSABIL,CAIXA FIC FIF CAPITAL PROTEGIDO CESTA AGRO MM LP - RESP LTDA 6621 42229068000197 42.229.068/0001-97,GERAL,16h00,Não,Sim,100.0,AUTOMATICO,"PF, PJ PRIV, PJ PUB","FX, GC, GOV, GR, GV, INST, PJ Atacado, PJ Varejo, RPPS",http://www.caixa.gov.br/Downloads/aplicacao-financeira-qdd/QDD_6621.pdf,,,2022-07-04T00:00:00Z
MULTIMERCADO,CAIXA FIC FIF EXPERT PIMCO INCOME IE MM LP RESP LTDA (1),CAIXA FIC FIF EXPERT PIMCO INCOME IE MM LP RESP LTDA (1),21/08/2023,-,-,-,-,-,-,RPPS,RPPS,https://www.caixa.gov.br/fundos-investimento/multimercado/caixa-expert-pimco-income-ie-fic-multimercado/Paginas/default.aspx,Sim,nome_exato,51659921000100,7875,7875,"PF, PJ, GOV","PF, PJ, GOV",Arrojado,NÃO SE APLICA,Multimercado,Multimercado,LONGO PRAZO,0.93,1.56,10000.0,100.0,1000.0,0.01,D+1 (du),D+3 (du),D+08 (du),13:00,Sim,Não,Não,Não,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""Private"", ""RPPS""]",https://www.caixa.gov.br/fundos-investimento/multimercado/caixa-fic-expert-pimco-ie-mm,,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_7875.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_7875.pdf,,http://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_7875.pdf,,"Campanha ""Mês da Mulher"" de 06/03/2026 a 31/03/2026
Redução de Tickets
Aplicação Inicial:
De: R$ 10.000,00 para R$ 1.000,00
Saldo Mínimo: 
De: R$ 1.000,00 para R$ 100,00",2026-08-17T00:00:00Z,FI657,CAIXA EXPERT PIMCO INCOME IE FIC FIF MM LP - RESP LTDA,CAIXA EXPERT PIMCO INCOME INVESTIMENTO NO EXTERIOR FIC DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO LONGO PRAZO - RESP LIMITADA,CAIXA EXPERT PIMCO INCOME IE FIC FIF MM LP - RESP LTDA 7875 51659921000100 51.659.921/0001-00,GERAL,13h00,Não,Não,,NÃO SE APLICA,"PF, PJ PRIV, PJ PUB","FX, GR, INST, PJ Atacado, RPPS",https://www.caixa.gov.br/Downloads/aplicacao-financeira-qdd/QDD_7875.pdf,,,2023-08-21T00:00:00Z
ACOES,CAIXA FIF ACOES INDEXA IAGRO RESP LTDA,CAIXA FIF ACOES INDEXA IAGRO RESP LTDA,14/06/2022,"0,80191200","0,113","-5,96","-16,69","-16,39","2,523",RPPS,RPPS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fia-caixa-indexa-iagro/Paginas/default.aspx,Sim,nome_exato,45443601000107,6620,6620,"PF, PJ, GOV","PF, PJ, GOV",Arrojado,OUTROS,Ações,RV - Ações,AÇÕES,0.8,0.8,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),17:00,Sim,Não,Não,Sim,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fia-caixa-indexa-iagro/Paginas/default.aspx,,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6620.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6620.pdf,,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6620.pdf,,,2026-08-17T00:00:00Z,FI657,CAIXA FIF ACOES INDEXA IAGRO RESP LTDA,CAIXA INDEXA IAGRO FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,CAIXA FIF ACOES INDEXA IAGRO RESP LTDA 6620 45443601000107 45.443.601/0001-07,GERAL,17h00,Não,Não,100.0,AUTOMATICO,"PF, PJ PRIV, PJ PUB","FX, GC, GOV, GR, GV, INST, PJ Atacado, PJ Varejo, RPPS",https://www.caixa.gov.br/Downloads/aplicacao-financeira-qdd/QDD_6620.pdf,,,2022-06-14T00:00:00Z
ACOES,CAIXA FIC FIF AÇÕES MULTIGESTOR RESP LTDA (1),CAIXA FIC FIF ACOES MULTIGESTOR RESP LTDA (1),25/06/2019,-,-,-,-,-,-,RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fic-fia-multigestor/Paginas/default.aspx,Sim,nome_aproximado_1.00,30068224000104,6421,6421,"PF, PJ, GOV","PF, PJ, GOV",Arrojado,IBOV,Ações,RV - Ações,AÇÕES,1.5,,0.01,0.01,0.01,0.01,D+1 (du),D+23 (du),D+25 (du),13:00,Sim,Não,Não,Sim,"[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]","[""GOV"", ""Institucional"", ""Pessoa Física"", ""PJ Atacado"", ""PJ Varejo"", ""Private"", ""RPPS""]",http://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fic-fia-multigestor/Paginas/default.aspx,,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6421.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_6421.pdf,,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6421.pdf,,"A contagem para conversão de cotas e pagamento do resgate é feita em dias úteis, conforme estabelecido no Regulamento do Fundo. Este Fundo está adaptado às normas vigentes para RPPS (Regimes Próprios de Previdência Social).",2026-08-17T00:00:00Z,FI657,CAIXA FIC FIF ACOES ACOES MULTIGESTOR RESP LTDA,CAIXA AÇÕES MULTIGESTOR FUNDO DE INVESTIMENTO EM COTAS DE CLASSE DE FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,CAIXA FIC FIF ACOES ACOES MULTIGESTOR RESP LTDA 6421 30068224000104 30.068.224/0001-04,GERAL,13h00,Não,Não,100.0,AUTOMATICO,"PF, PJ PRIV, PJ PUB","FX, GC, GOV, GR, GV, INST, PJ Atacado, PJ Varejo, RPPS",https://www.caixa.gov.br/Downloads/aplicacao-financeira-qdd/QDD_6421.pdf,,,2019-06-25T00:00:00Z
ACOES,CAIXA FIF AÇOES BRASIL IBOVESPA RESP LTDA,CAIXA FIF ACOES BRASIL IBOVESPA RESP LTDA,29/07/2011,"3,73397500","-0,263","-6,42","3,13","20,74","274,323",RPPS,RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-brasil-ibovespa/Paginas/default.aspx,Sim,nome_aproximado_1.00,13058816000118,5445,5445,"PJ, GOV","PJ, GOV",Arrojado,IBOV,Ações,RV - Ações,AÇÕES,0.5,0.5,0.01,0.01,0.01,0.01,D+1 (du),D+1 (du),D+03 (du),17:00,Sim,Não,Não,Sim,"[""GOV"", ""RPPS""]","[""GOV"", ""RPPS""]",http://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-brasil-ibovespa/Paginas/default.aspx,,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5445.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-termos-adesao/TA_5445.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5445.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5445.pdf,,,2026-08-17T00:00:00Z,FI657,CAIXA BRASIL INDEXA IBOVESPA FIF ACOES - RESP LTDA,CAIXA BRASIL INDEXA IBOVESPA FUNDO DE INVESTIMENTO FINANCEIRO EM AÇÕES - RESPONSABILIDADE LIMITADA,CAIXA BRASIL INDEXA IBOVESPA FIF ACOES - RESP LTDA 5445 13058816000118 13.058.816/0001-18,GERAL,17h00,Não,Não,100.0,AUTOMATICO,"PJ PRIV, PJ PUB",RPPS,https://www.caixa.gov.br/Downloads/aplicacao-financeira-qdd/QDD_5445.pdf,,,2011-07-29T00:00:00Z
